gene	WT_UN120_r1	WT_UN120_r2	WT_UN120_r3	WT_EM30_r1	WT_EM30_r2	WT_EM30_r3	WT_EM120_r1	WT_EM120_r2	WT_EM120_r3	EDF1_ko_UN120_r1	EDF1_ko_UN120_r2	EDF1_ko_UN120_r3	EDF1_ko_EM30_r1	EDF1_ko_EM30_r2	EDF1_ko_EM30_r3	EDF1_ko_EM120_r1	EDF1_ko_EM120_r2	EDF1_ko_EM120_r3
ENSG00000176624|MEX3C	236.0	454.00000000000006	428.00100000000003	588.0	235.0	197.99899999999997	477.0	479.0	531.999	428.0	393.0	492.00000000000006	657.0	583.999	717.0009999999999	911.0000000000001	1335.0000000000002	936.001
ENSG00000187323|DCC	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	3.0	0.0	2.0	0.0	1.0	0.0
ENSG00000134046|MBD2	560.0	1069.0	958.0	1210.9999999999998	706.0	686.999	790.9989999999999	837.0	821.0	1120.001	1148.0	1003.0	1338.0	1101.0	1432.0010000000002	1772.0	2105.0	1575.9990000000003
ENSG00000101751|POLI	87.0	170.001	139.99899999999997	222.0	90.001	60.0	178.00000000000003	156.0	194.99900000000002	188.0	147.001	195.00000000000003	224.001	188.0	246.999	288.001	576.0	401.0
ENSG00000174448|STARD6	2.0	2.0	1.0	3.0	1.0	0.0	0.0	3.0	3.0	0.0	1.0	2.0	4.0	2.0	0.0	1.0	6.0	4.0
ENSG00000166845|C18orf54	112.00000000000001	237.0	202.0	285.00000000000006	113.00099999999999	77.0	238.0	227.99899999999997	264.00100000000003	241.0	166.0	249.0	345.0	221.0	331.0	421.00000000000006	761.0	493.0
ENSG00000178690|DYNAP	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	4.05	0.0
ENSG00000041353|RAB27B	19.0	48.0	60.0	70.0	17.0	17.0	25.0	31.0	47.0	45.000000000000014	39.0	47.0	50.0	43.0	36.0	44.0	108.0	73.0
ENSG00000166510|CCDC68	38.999	48.0	40.0	57.001	28.0	15.0	38.0	46.0	40.0	41.0	26.0	58.00000000000001	52.998999999999995	37.0	41.0	62.998999999999995	126.0	72.00000000000001
ENSG00000196628|TCF4	755.999	1514.0	1344.002	1677.0010000000002	614.0000000000001	587.001	1071.999	1146.0	1245.0009999999997	1070.002	949.001	1092.9989999999998	1442.003	1278.9969999999998	1597.0030000000002	1781.9990000000003	2579.003	2030.9990000000003
ENSG00000091164|TXNL1	567.001	918.9989999999998	809.0000000000001	1026.019	369.00000000000006	286.998	724.0	784.9989999999999	803.9989999999999	833.0	638.0	868.0	1195.999	899.0	1240.007	1244.001	1849.0	1578.9830000000002
ENSG00000091157|WDR7	478.99999999999994	1058.0	860.9989999999999	1118.9989999999996	384.0	347.99899999999997	836.9990000000003	788.0	911.001	707.0	525.0	758.9999999999999	970.0	941.001	1055.0	1294.0	1999.784	1514.001
ENSG00000228075|BOD1L2	0.0	1.0	1.0	1.0	0.0	3.0	4.0	0.0	0.0	3.0	3.0	7.0	5.0	2.0	0.0	0.0	1.0	0.0
ENSG00000177511|ST8SIA3	2.0	3.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	5.0	2.0	1.0	3.0	0.0	7.0	2.0
